idPartido,temporada,division,jornada,EquipoLocal,EquipoVisitante,golesLocal,golesVisitante,fecha,timestamp,Victoria
1,1970-71,1,1,Atletico de Bilbao,Barcelona,1,1,12/09/1970,21938400,Empate
2,1970-71,1,1,Las Palmas,Atletico de Madrid,1,1,12/09/1970,21938400,Empate
3,1970-71,1,1,Real Madrid,Valencia,2,0,12/09/1970,21938400,Local
4,1970-71,1,1,Celta de Vigo,Sporting de Gijon,2,0,13/09/1970,22024800,Local
5,1970-71,1,1,Elche,Granada,1,1,13/09/1970,22024800,Empate
6,1970-71,1,1,Espanol,Sevilla,0,1,13/09/1970,22024800,Visitante
7,1970-71,1,1,Sabadell,Real Sociedad,0,0,13/09/1970,22024800,Empate
8,1970-71,1,1,Zaragoza,CD Malaga,0,0,13/09/1970,22024800,Empate
9,1970-71,1,2,Valencia,Las Palmas,5,1,19/09/1970,22543200,Local
10,1970-71,1,2,Atletico de Madrid,Atletico de Bilbao,2,0,20/09/1970,22629600,Local
11,1970-71,1,2,Barcelona,Zaragoza,5,2,20/09/1970,22629600,Local
12,1970-71,1,2,Sporting de Gijon,Sabadell,3,2,20/09/1970,22629600,Local
13,1970-71,1,2,Granada,Espanol,1,0,20/09/1970,22629600,Local
14,1970-71,1,2,CD Malaga,Celta de Vigo,2,1,20/09/1970,22629600,Local
15,1970-71,1,2,Real Sociedad,Elche,2,0,20/09/1970,22629600,Local
16,1970-71,1,2,Sevilla,Real Madrid,3,1,20/09/1970,22629600,Local
17,1970-71,1,3,Las Palmas,Atletico de Bilbao,1,1,26/09/1970,23148000,Empate
18,1970-71,1,3,Real Madrid,Granada,3,2,26/09/1970,23148000,Local
19,1970-71,1,3,Valencia,Sevilla,0,1,26/09/1970,23148000,Visitante
20,1970-71,1,3,Celta de Vigo,Barcelona,1,1,27/09/1970,23234400,Empate
21,1970-71,1,3,Elche,Sporting de Gijon,5,0,27/09/1970,23234400,Local
22,1970-71,1,3,Espanol,Real Sociedad,0,0,27/09/1970,23234400,Empate
23,1970-71,1,3,Sabadell,CD Malaga,5,2,27/09/1970,23234400,Local
24,1970-71,1,3,Zaragoza,Atletico de Madrid,0,1,27/09/1970,23234400,Visitante
25,1970-71,1,4,Atletico de Bilbao,Zaragoza,3,0,04/10/1970,23839200,Local
26,1970-71,1,4,Atletico de Madrid,Celta de Vigo,3,1,04/10/1970,23839200,Local
27,1970-71,1,4,Barcelona,Sabadell,4,1,04/10/1970,23839200,Local
28,1970-71,1,4,Sporting de Gijon,Espanol,0,1,04/10/1970,23839200,Visitante
29,1970-71,1,4,Granada,Valencia,2,2,04/10/1970,23839200,Empate
30,1970-71,1,4,Las Palmas,Sevilla,0,0,04/10/1970,23839200,Empate
31,1970-71,1,4,CD Malaga,Elche,1,0,04/10/1970,23839200,Local
32,1970-71,1,4,Real Sociedad,Real Madrid,0,0,04/10/1970,23839200,Empate
33,1970-71,1,5,Celta de Vigo,Atletico de Bilbao,2,1,11/10/1970,24444000,Local
34,1970-71,1,5,Elche,Barcelona,0,1,11/10/1970,24444000,Visitante
35,1970-71,1,5,Espanol,CD Malaga,1,1,11/10/1970,24444000,Empate
36,1970-71,1,5,Real Madrid,Sporting de Gijon,1,1,11/10/1970,24444000,Empate
37,1970-71,1,5,Sabadell,Atletico de Madrid,0,2,11/10/1970,24444000,Visitante
38,1970-71,1,5,Sevilla,Granada,1,0,11/10/1970,24444000,Local
39,1970-71,1,5,Valencia,Real Sociedad,0,0,11/10/1970,24444000,Empate
40,1970-71,1,5,Zaragoza,Las Palmas,1,1,11/10/1970,24444000,Empate
41,1970-71,1,6,Atletico de Bilbao,Sabadell,1,0,17/10/1970,24962400,Local
42,1970-71,1,6,Atletico de Madrid,Elche,3,1,17/10/1970,24962400,Local
43,1970-71,1,6,Barcelona,Espanol,3,0,17/10/1970,24962400,Local
44,1970-71,1,6,Sporting de Gijon,Valencia,0,1,17/10/1970,24962400,Visitante
45,1970-71,1,6,Granada,Las Palmas,1,0,18/10/1970,25048800,Local
46,1970-71,1,6,CD Malaga,Real Madrid,0,2,18/10/1970,25048800,Visitante
47,1970-71,1,6,Real Sociedad,Sevilla,1,0,18/10/1970,25048800,Local
48,1970-71,1,6,Zaragoza,Celta de Vigo,0,0,18/10/1970,25048800,Empate
49,1970-71,1,7,Elche,Atletico de Bilbao,1,1,25/10/1970,25653600,Empate
50,1970-71,1,7,Espanol,Atletico de Madrid,0,0,25/10/1970,25653600,Empate
51,1970-71,1,7,Granada,Real Sociedad,2,0,25/10/1970,25653600,Local
52,1970-71,1,7,Las Palmas,Celta de Vigo,1,2,25/10/1970,25653600,Visitante
53,1970-71,1,7,Real Madrid,Barcelona,0,1,25/10/1970,25653600,Visitante
54,1970-71,1,7,Sabadell,Zaragoza,2,1,25/10/1970,25653600,Local
55,1970-71,1,7,Sevilla,Sporting de Gijon,1,1,25/10/1970,25653600,Empate
56,1970-71,1,7,Valencia,CD Malaga,1,0,25/10/1970,25653600,Local
57,1970-71,1,8,Barcelona,Valencia,0,2,31/10/1970,26175600,Visitante
58,1970-71,1,8,Atletico de Bilbao,Espanol,2,0,01/11/1970,26262000,Local
59,1970-71,1,8,Atletico de Madrid,Real Madrid,2,2,01/11/1970,26262000,Empate
60,1970-71,1,8,Celta de Vigo,Sabadell,1,0,01/11/1970,26262000,Local
61,1970-71,1,8,Sporting de Gijon,Granada,3,2,01/11/1970,26262000,Local
62,1970-71,1,8,Las Palmas,Real Sociedad,4,2,01/11/1970,26262000,Local
63,1970-71,1,8,CD Malaga,Sevilla,1,1,01/11/1970,26262000,Empate
64,1970-71,1,8,Zaragoza,Elche,1,1,01/11/1970,26262000,Empate
65,1970-71,1,9,Elche,Celta de Vigo,1,1,15/11/1970,27471600,Empate
66,1970-71,1,9,Espanol,Zaragoza,0,0,15/11/1970,27471600,Empate
67,1970-71,1,9,Granada,CD Malaga,1,1,15/11/1970,27471600,Empate
68,1970-71,1,9,Real Sociedad,Sporting de Gijon,3,1,15/11/1970,27471600,Local
69,1970-71,1,9,Real Madrid,Atletico de Bilbao,1,2,15/11/1970,27471600,Visitante
70,1970-71,1,9,Sabadell,Las Palmas,0,0,15/11/1970,27471600,Empate
71,1970-71,1,9,Sevilla,Barcelona,0,1,15/11/1970,27471600,Visitante
72,1970-71,1,9,Valencia,Atletico de Madrid,1,0,15/11/1970,27471600,Local
73,1970-71,1,10,Atletico de Bilbao,Valencia,0,0,22/11/1970,28076400,Empate
74,1970-71,1,10,Atletico de Madrid,Sevilla,4,1,22/11/1970,28076400,Local
75,1970-71,1,10,Barcelona,Granada,2,1,22/11/1970,28076400,Local
76,1970-71,1,10,Celta de Vigo,Espanol,1,0,22/11/1970,28076400,Local
77,1970-71,1,10,Las Palmas,Sporting de Gijon,1,2,22/11/1970,28076400,Visitante
78,1970-71,1,10,CD Malaga,Real Sociedad,0,0,22/11/1970,28076400,Empate
79,1970-71,1,10,Sabadell,Elche,1,0,22/11/1970,28076400,Local
80,1970-71,1,10,Zaragoza,Real Madrid,0,5,22/11/1970,28076400,Visitante
81,1970-71,1,11,Espanol,Sabadell,3,1,29/11/1970,28681200,Local
82,1970-71,1,11,Sporting de Gijon,CD Malaga,3,0,29/11/1970,28681200,Local
83,1970-71,1,11,Granada,Atletico de Madrid,0,0,29/11/1970,28681200,Empate
84,1970-71,1,11,Las Palmas,Elche,2,2,29/11/1970,28681200,Empate
85,1970-71,1,11,Real Sociedad,Barcelona,1,0,29/11/1970,28681200,Local
86,1970-71,1,11,Real Madrid,Celta de Vigo,4,0,29/11/1970,28681200,Local
87,1970-71,1,11,Sevilla,Atletico de Bilbao,3,2,29/11/1970,28681200,Local
88,1970-71,1,11,Valencia,Zaragoza,2,0,29/11/1970,28681200,Local
89,1970-71,1,12,Atletico de Bilbao,Granada,3,0,06/12/1970,29286000,Local
90,1970-71,1,12,Atletico de Madrid,Real Sociedad,1,0,06/12/1970,29286000,Local
91,1970-71,1,12,Barcelona,Sporting de Gijon,2,0,06/12/1970,29286000,Local
92,1970-71,1,12,Celta de Vigo,Valencia,1,0,06/12/1970,29286000,Local
93,1970-71,1,12,Elche,Espanol,1,1,06/12/1970,29286000,Empate
94,1970-71,1,12,CD Malaga,Las Palmas,1,1,06/12/1970,29286000,Empate
95,1970-71,1,12,Sabadell,Real Madrid,1,1,06/12/1970,29286000,Empate
96,1970-71,1,12,Zaragoza,Sevilla,4,1,06/12/1970,29286000,Local
97,1970-71,1,13,Espanol,Las Palmas,2,1,13/12/1970,29890800,Local
98,1970-71,1,13,Sporting de Gijon,Atletico de Madrid,1,1,13/12/1970,29890800,Empate
99,1970-71,1,13,Granada,Zaragoza,3,0,13/12/1970,29890800,Local
100,1970-71,1,13,CD Malaga,Barcelona,0,1,13/12/1970,29890800,Visitante
101,1970-71,1,13,Real Sociedad,Atletico de Bilbao,2,1,13/12/1970,29890800,Local
102,1970-71,1,13,Real Madrid,Elche,1,1,13/12/1970,29890800,Empate
103,1970-71,1,13,Sevilla,Celta de Vigo,2,1,13/12/1970,29890800,Local
104,1970-71,1,13,Valencia,Sabadell,2,1,13/12/1970,29890800,Local
105,1970-71,1,14,Atletico de Bilbao,Sporting de Gijon,3,0,20/12/1970,30495600,Local
106,1970-71,1,14,Atletico de Madrid,CD Malaga,2,1,20/12/1970,30495600,Local
107,1970-71,1,14,Celta de Vigo,Granada,2,0,20/12/1970,30495600,Local
108,1970-71,1,14,Elche,Valencia,1,3,20/12/1970,30495600,Visitante
109,1970-71,1,14,Espanol,Real Madrid,0,1,20/12/1970,30495600,Visitante
110,1970-71,1,14,Las Palmas,Barcelona,3,2,20/12/1970,30495600,Local
111,1970-71,1,14,Sabadell,Sevilla,2,1,20/12/1970,30495600,Local
112,1970-71,1,14,Zaragoza,Real Sociedad,1,0,20/12/1970,30495600,Local
113,1970-71,1,15,Barcelona,Atletico de Madrid,2,0,27/12/1970,31100400,Local
114,1970-71,1,15,Sporting de Gijon,Zaragoza,1,1,27/12/1970,31100400,Empate
115,1970-71,1,15,Granada,Sabadell,3,1,27/12/1970,31100400,Local
116,1970-71,1,15,CD Malaga,Atletico de Bilbao,3,3,27/12/1970,31100400,Empate
117,1970-71,1,15,Real Sociedad,Celta de Vigo,1,3,27/12/1970,31100400,Visitante
118,1970-71,1,15,Real Madrid,Las Palmas,4,2,27/12/1970,31100400,Local
119,1970-71,1,15,Sevilla,Elche,2,1,27/12/1970,31100400,Local
120,1970-71,1,15,Valencia,Espanol,2,1,27/12/1970,31100400,Local
121,1970-71,1,16,Atletico de Madrid,Las Palmas,2,1,03/01/1971,31705200,Local
122,1970-71,1,16,Barcelona,Atletico de Bilbao,0,1,03/01/1971,31705200,Visitante
123,1970-71,1,16,Sporting de Gijon,Celta de Vigo,4,0,03/01/1971,31705200,Local
124,1970-71,1,16,Granada,Elche,3,1,03/01/1971,31705200,Local
125,1970-71,1,16,CD Malaga,Zaragoza,1,0,03/01/1971,31705200,Local
126,1970-71,1,16,Real Sociedad,Sabadell,2,0,03/01/1971,31705200,Local
127,1970-71,1,16,Sevilla,Espanol,1,0,03/01/1971,31705200,Local
128,1970-71,1,16,Valencia,Real Madrid,1,0,03/01/1971,31705200,Local
129,1970-71,1,17,Atletico de Bilbao,Atletico de Madrid,1,0,10/01/1971,32310000,Local
130,1970-71,1,17,Celta de Vigo,CD Malaga,0,0,10/01/1971,32310000,Empate
131,1970-71,1,17,Elche,Real Sociedad,1,2,10/01/1971,32310000,Visitante
132,1970-71,1,17,Espanol,Granada,1,0,10/01/1971,32310000,Local
133,1970-71,1,17,Las Palmas,Valencia,0,0,10/01/1971,32310000,Empate
134,1970-71,1,17,Real Madrid,Sevilla,4,0,10/01/1971,32310000,Local
135,1970-71,1,17,Sabadell,Sporting de Gijon,2,1,10/01/1971,32310000,Local
136,1970-71,1,17,Zaragoza,Barcelona,1,2,10/01/1971,32310000,Visitante
137,1970-71,1,18,Atletico de Bilbao,Las Palmas,1,0,17/01/1971,32914800,Local
138,1970-71,1,18,Atletico de Madrid,Zaragoza,3,0,17/01/1971,32914800,Local
139,1970-71,1,18,Barcelona,Celta de Vigo,2,1,17/01/1971,32914800,Local
140,1970-71,1,18,Sporting de Gijon,Elche,3,1,17/01/1971,32914800,Local
141,1970-71,1,18,Granada,Real Madrid,2,0,17/01/1971,32914800,Local
142,1970-71,1,18,CD Malaga,Sabadell,1,0,17/01/1971,32914800,Local
143,1970-71,1,18,Real Sociedad,Espanol,1,0,17/01/1971,32914800,Local
144,1970-71,1,18,Sevilla,Valencia,2,2,17/01/1971,32914800,Empate
145,1970-71,1,19,Celta de Vigo,Atletico de Madrid,3,2,24/01/1971,33519600,Local
146,1970-71,1,19,Elche,CD Malaga,1,1,24/01/1971,33519600,Empate
147,1970-71,1,19,Espanol,Sporting de Gijon,2,0,24/01/1971,33519600,Local
148,1970-71,1,19,Real Madrid,Real Sociedad,1,0,24/01/1971,33519600,Local
149,1970-71,1,19,Sabadell,Barcelona,2,1,24/01/1971,33519600,Local
150,1970-71,1,19,Sevilla,Las Palmas,3,1,24/01/1971,33519600,Local
151,1970-71,1,19,Valencia,Granada,2,1,24/01/1971,33519600,Local
152,1970-71,1,19,Zaragoza,Atletico de Bilbao,1,2,24/01/1971,33519600,Visitante
153,1970-71,1,20,Atletico de Bilbao,Celta de Vigo,2,0,31/01/1971,34124400,Local
154,1970-71,1,20,Atletico de Madrid,Sabadell,4,1,31/01/1971,34124400,Local
155,1970-71,1,20,Barcelona,Elche,0,0,31/01/1971,34124400,Empate
156,1970-71,1,20,Sporting de Gijon,Real Madrid,0,1,31/01/1971,34124400,Visitante
157,1970-71,1,20,Granada,Sevilla,0,0,31/01/1971,34124400,Empate
158,1970-71,1,20,Las Palmas,Zaragoza,4,0,31/01/1971,34124400,Local
159,1970-71,1,20,CD Malaga,Espanol,0,0,31/01/1971,34124400,Empate
160,1970-71,1,20,Real Sociedad,Valencia,0,0,31/01/1971,34124400,Empate
161,1970-71,1,21,Celta de Vigo,Zaragoza,2,0,07/02/1971,34729200,Local
162,1970-71,1,21,Elche,Atletico de Madrid,0,4,07/02/1971,34729200,Visitante
163,1970-71,1,21,Espanol,Barcelona,0,1,07/02/1971,34729200,Visitante
164,1970-71,1,21,Las Palmas,Granada,2,0,07/02/1971,34729200,Local
165,1970-71,1,21,Real Madrid,CD Malaga,2,2,07/02/1971,34729200,Empate
166,1970-71,1,21,Sabadell,Atletico de Bilbao,1,0,07/02/1971,34729200,Local
167,1970-71,1,21,Sevilla,Real Sociedad,1,0,07/02/1971,34729200,Local
168,1970-71,1,21,Valencia,Sporting de Gijon,1,0,07/02/1971,34729200,Local
169,1970-71,1,22,Atletico de Bilbao,Elche,2,0,14/02/1971,35334000,Local
170,1970-71,1,22,Atletico de Madrid,Espanol,3,0,14/02/1971,35334000,Local
171,1970-71,1,22,Barcelona,Real Madrid,0,1,14/02/1971,35334000,Visitante
172,1970-71,1,22,Celta de Vigo,Las Palmas,1,0,14/02/1971,35334000,Local
173,1970-71,1,22,Sporting de Gijon,Sevilla,4,0,14/02/1971,35334000,Local
174,1970-71,1,22,CD Malaga,Valencia,0,1,14/02/1971,35334000,Visitante
175,1970-71,1,22,Real Sociedad,Granada,1,1,14/02/1971,35334000,Empate
176,1970-71,1,22,Zaragoza,Sabadell,3,1,14/02/1971,35334000,Local
177,1970-71,1,23,Elche,Zaragoza,2,1,28/02/1971,36543600,Local
178,1970-71,1,23,Espanol,Atletico de Bilbao,1,0,28/02/1971,36543600,Local
179,1970-71,1,23,Granada,Sporting de Gijon,3,0,28/02/1971,36543600,Local
180,1970-71,1,23,Real Sociedad,Las Palmas,1,0,28/02/1971,36543600,Local
181,1970-71,1,23,Real Madrid,Atletico de Madrid,1,0,28/02/1971,36543600,Local
182,1970-71,1,23,Sabadell,Celta de Vigo,3,2,28/02/1971,36543600,Local
183,1970-71,1,23,Sevilla,CD Malaga,1,0,28/02/1971,36543600,Local
184,1970-71,1,23,Valencia,Barcelona,1,1,28/02/1971,36543600,Empate
185,1970-71,1,24,Atletico de Madrid,Valencia,3,0,06/03/1971,37062000,Local
186,1970-71,1,24,Atletico de Bilbao,Real Madrid,0,1,07/03/1971,37148400,Visitante
187,1970-71,1,24,Barcelona,Sevilla,5,2,07/03/1971,37148400,Local
188,1970-71,1,24,Celta de Vigo,Elche,3,0,07/03/1971,37148400,Local
189,1970-71,1,24,Sporting de Gijon,Real Sociedad,2,0,07/03/1971,37148400,Local
190,1970-71,1,24,Las Palmas,Sabadell,5,0,07/03/1971,37148400,Local
191,1970-71,1,24,CD Malaga,Granada,1,0,07/03/1971,37148400,Local
192,1970-71,1,24,Zaragoza,Espanol,2,2,07/03/1971,37148400,Empate
193,1970-71,1,25,Elche,Sabadell,0,0,14/03/1971,37753200,Empate
194,1970-71,1,25,Espanol,Celta de Vigo,0,1,14/03/1971,37753200,Visitante
195,1970-71,1,25,Sporting de Gijon,Las Palmas,2,0,14/03/1971,37753200,Local
196,1970-71,1,25,Granada,Barcelona,0,2,14/03/1971,37753200,Visitante
197,1970-71,1,25,Real Sociedad,CD Malaga,1,2,14/03/1971,37753200,Visitante
198,1970-71,1,25,Real Madrid,Zaragoza,2,1,14/03/1971,37753200,Local
199,1970-71,1,25,Sevilla,Atletico de Madrid,1,1,14/03/1971,37753200,Empate
200,1970-71,1,25,Valencia,Atletico de Bilbao,4,0,14/03/1971,37753200,Local
201,1970-71,1,26,Atletico de Madrid,Granada,3,0,20/03/1971,38271600,Local
202,1970-71,1,26,Atletico de Bilbao,Sevilla,1,0,21/03/1971,38358000,Local
203,1970-71,1,26,Barcelona,Real Sociedad,4,0,21/03/1971,38358000,Local
204,1970-71,1,26,Celta de Vigo,Real Madrid,2,0,21/03/1971,38358000,Local
205,1970-71,1,26,Elche,Las Palmas,2,0,21/03/1971,38358000,Local
206,1970-71,1,26,CD Malaga,Sporting de Gijon,3,0,21/03/1971,38358000,Local
207,1970-71,1,26,Sabadell,Espanol,0,0,21/03/1971,38358000,Empate
208,1970-71,1,26,Zaragoza,Valencia,0,2,21/03/1971,38358000,Visitante
209,1970-71,1,27,Espanol,Elche,2,0,28/03/1971,38962800,Local
210,1970-71,1,27,Sporting de Gijon,Barcelona,0,2,28/03/1971,38962800,Visitante
211,1970-71,1,27,Granada,Atletico de Bilbao,2,2,28/03/1971,38962800,Empate
212,1970-71,1,27,Las Palmas,CD Malaga,1,2,28/03/1971,38962800,Visitante
213,1970-71,1,27,Real Sociedad,Atletico de Madrid,0,1,28/03/1971,38962800,Visitante
214,1970-71,1,27,Real Madrid,Sabadell,3,1,28/03/1971,38962800,Local
215,1970-71,1,27,Sevilla,Zaragoza,4,2,28/03/1971,38962800,Local
216,1970-71,1,27,Valencia,Celta de Vigo,2,1,28/03/1971,38962800,Local
217,1970-71,1,28,Atletico de Bilbao,Real Sociedad,1,1,04/04/1971,39564000,Empate
218,1970-71,1,28,Atletico de Madrid,Sporting de Gijon,2,0,04/04/1971,39564000,Local
219,1970-71,1,28,Barcelona,CD Malaga,1,0,04/04/1971,39564000,Local
220,1970-71,1,28,Celta de Vigo,Sevilla,2,0,04/04/1971,39564000,Local
221,1970-71,1,28,Elche,Real Madrid,0,1,04/04/1971,39564000,Visitante
222,1970-71,1,28,Las Palmas,Espanol,0,0,04/04/1971,39564000,Empate
223,1970-71,1,28,Sabadell,Valencia,0,1,04/04/1971,39564000,Visitante
224,1970-71,1,28,Zaragoza,Granada,0,0,04/04/1971,39564000,Empate
225,1970-71,1,29,CD Malaga,Atletico de Madrid,0,0,10/04/1971,40082400,Empate
226,1970-71,1,29,Real Madrid,Espanol,1,0,10/04/1971,40082400,Local
227,1970-71,1,29,Sporting de Gijon,Atletico de Bilbao,3,1,11/04/1971,40168800,Local
228,1970-71,1,29,Granada,Celta de Vigo,1,0,11/04/1971,40168800,Local
229,1970-71,1,29,Real Sociedad,Zaragoza,2,0,11/04/1971,40168800,Local
230,1970-71,1,29,Sevilla,Sabadell,1,0,11/04/1971,40168800,Local
231,1970-71,1,29,Valencia,Elche,3,0,11/04/1971,40168800,Local
232,1970-71,1,29,Barcelona,Las Palmas,2,0,12/04/1971,40255200,Local
233,1970-71,1,30,Atletico de Bilbao,CD Malaga,2,1,18/04/1971,40773600,Local
234,1970-71,1,30,Atletico de Madrid,Barcelona,1,1,18/04/1971,40773600,Empate
235,1970-71,1,30,Celta de Vigo,Real Sociedad,0,0,18/04/1971,40773600,Empate
236,1970-71,1,30,Elche,Sevilla,1,0,18/04/1971,40773600,Local
237,1970-71,1,30,Espanol,Valencia,1,0,18/04/1971,40773600,Local
238,1970-71,1,30,Las Palmas,Real Madrid,0,0,18/04/1971,40773600,Empate
239,1970-71,1,30,Sabadell,Granada,0,1,18/04/1971,40773600,Visitante
240,1970-71,1,30,Zaragoza,Sporting de Gijon,0,0,18/04/1971,40773600,Empate
241,1970-71,2,1,Cadiz,Villarreal,1,2,05/09/1970,21333600,Visitante
242,1970-71,2,1,Deportivo,Mallorca,2,1,06/09/1970,21420000,Local
243,1970-71,2,1,Moscardo,Rayo Vallecano,0,3,06/09/1970,21420000,Visitante
244,1970-71,2,1,Calvo Sotelo,Burgos,0,1,06/09/1970,21420000,Visitante
245,1970-71,2,1,Ontinyent,Pontevedra,2,2,06/09/1970,21420000,Empate
246,1970-71,2,1,Logrones,Betis,2,2,06/09/1970,21420000,Empate
247,1970-71,2,1,Castellon,Santander,2,1,06/09/1970,21420000,Local
248,1970-71,2,1,Langreo,Cordoba,1,0,06/09/1970,21420000,Local
249,1970-71,2,1,Sant Andreu,Oviedo,2,0,06/09/1970,21420000,Local
250,1970-71,2,1,Hercules,Racing de Ferrol,2,0,06/09/1970,21420000,Local
251,1970-71,2,2,Pontevedra,Logrones,2,1,12/09/1970,21938400,Local
252,1970-71,2,2,Burgos,Sant Andreu,3,1,13/09/1970,22024800,Local
253,1970-71,2,2,Mallorca,Moscardo,5,1,13/09/1970,22024800,Local
254,1970-71,2,2,Cordoba,Ontinyent,3,1,13/09/1970,22024800,Local
255,1970-71,2,2,Oviedo,Cadiz,1,2,13/09/1970,22024800,Visitante
256,1970-71,2,2,Santander,Langreo,0,1,13/09/1970,22024800,Visitante
257,1970-71,2,2,Betis,Calvo Sotelo,2,1,13/09/1970,22024800,Local
258,1970-71,2,2,Villarreal,Deportivo,1,1,13/09/1970,22024800,Empate
259,1970-71,2,2,Rayo Vallecano,Hercules,1,0,13/09/1970,22024800,Local
260,1970-71,2,2,Racing de Ferrol,Castellon,0,1,13/09/1970,22024800,Visitante
261,1970-71,2,3,Cadiz,Burgos,3,1,20/09/1970,22629600,Local
262,1970-71,2,3,Moscardo,Villarreal,1,0,20/09/1970,22629600,Local
263,1970-71,2,3,Langreo,Racing de Ferrol,0,1,20/09/1970,22629600,Visitante
264,1970-71,2,3,Logrones,Calvo Sotelo,3,1,20/09/1970,22629600,Local
265,1970-71,2,3,Ontinyent,Santander,0,1,20/09/1970,22629600,Visitante
266,1970-71,2,3,Pontevedra,Cordoba,2,0,20/09/1970,22629600,Local
267,1970-71,2,3,Hercules,Mallorca,3,1,20/09/1970,22629600,Local
268,1970-71,2,3,Castellon,Rayo Vallecano,2,0,20/09/1970,22629600,Local
269,1970-71,2,3,Deportivo,Oviedo,1,0,20/09/1970,22629600,Local
270,1970-71,2,3,Sant Andreu,Betis,0,0,20/09/1970,22629600,Empate
271,1970-71,2,4,Calvo Sotelo,Sant Andreu,3,0,27/09/1970,23234400,Local
272,1970-71,2,4,Villarreal,Hercules,1,2,27/09/1970,23234400,Visitante
273,1970-71,2,4,Santander,Pontevedra,2,0,27/09/1970,23234400,Local
274,1970-71,2,4,Oviedo,Moscardo,2,0,27/09/1970,23234400,Local
275,1970-71,2,4,Mallorca,Castellon,1,2,27/09/1970,23234400,Visitante
276,1970-71,2,4,Rayo Vallecano,Langreo,2,0,27/09/1970,23234400,Local
277,1970-71,2,4,Betis,Cadiz,1,0,27/09/1970,23234400,Local
278,1970-71,2,4,Burgos,Deportivo,3,1,27/09/1970,23234400,Local
279,1970-71,2,4,Racing de Ferrol,Ontinyent,1,0,27/09/1970,23234400,Local
280,1970-71,2,4,Cordoba,Logrones,3,1,27/09/1970,23234400,Local
281,1970-71,2,5,Logrones,Sant Andreu,1,0,04/10/1970,23839200,Local
282,1970-71,2,5,Langreo,Mallorca,0,0,04/10/1970,23839200,Empate
283,1970-71,2,5,Castellon,Villarreal,1,1,04/10/1970,23839200,Empate
284,1970-71,2,5,Cadiz,Calvo Sotelo,3,0,04/10/1970,23839200,Local
285,1970-71,2,5,Ontinyent,Rayo Vallecano,0,0,04/10/1970,23839200,Empate
286,1970-71,2,5,Hercules,Oviedo,1,1,04/10/1970,23839200,Empate
287,1970-71,2,5,Cordoba,Santander,1,0,04/10/1970,23839200,Local
288,1970-71,2,5,Deportivo,Betis,3,1,04/10/1970,23839200,Local
289,1970-71,2,5,Moscardo,Burgos,0,0,04/10/1970,23839200,Empate
290,1970-71,2,5,Pontevedra,Racing de Ferrol,2,0,04/10/1970,23839200,Local
291,1970-71,2,6,Rayo Vallecano,Pontevedra,4,2,11/10/1970,24444000,Local
292,1970-71,2,6,Burgos,Hercules,1,0,11/10/1970,24444000,Local
293,1970-71,2,6,Santander,Logrones,0,2,11/10/1970,24444000,Visitante
294,1970-71,2,6,Mallorca,Ontinyent,1,1,11/10/1970,24444000,Empate
295,1970-71,2,6,Oviedo,Castellon,3,2,11/10/1970,24444000,Local
296,1970-71,2,6,Racing de Ferrol,Cordoba,1,0,11/10/1970,24444000,Local
297,1970-71,2,6,Calvo Sotelo,Deportivo,0,1,11/10/1970,24444000,Visitante
298,1970-71,2,6,Villarreal,Langreo,2,0,11/10/1970,24444000,Local
299,1970-71,2,6,Sant Andreu,Cadiz,1,0,11/10/1970,24444000,Local
300,1970-71,2,6,Betis,Moscardo,2,1,12/10/1970,24530400,Local
301,1970-71,2,7,Deportivo,Sant Andreu,0,0,18/10/1970,25048800,Empate
302,1970-71,2,7,Castellon,Burgos,1,0,18/10/1970,25048800,Local
303,1970-71,2,7,Langreo,Oviedo,1,0,18/10/1970,25048800,Local
304,1970-71,2,7,Moscardo,Calvo Sotelo,2,1,18/10/1970,25048800,Local
305,1970-71,2,7,Pontevedra,Mallorca,0,0,18/10/1970,25048800,Empate
306,1970-71,2,7,Cordoba,Rayo Vallecano,4,1,18/10/1970,25048800,Local
307,1970-71,2,7,Santander,Racing de Ferrol,1,0,18/10/1970,25048800,Local
308,1970-71,2,7,Hercules,Betis,0,0,18/10/1970,25048800,Empate
309,1970-71,2,7,Logrones,Cadiz,3,1,18/10/1970,25048800,Local
310,1970-71,2,7,Ontinyent,Villarreal,2,2,18/10/1970,25048800,Empate
311,1970-71,2,8,Cadiz,Deportivo,3,1,25/10/1970,25653600,Local
312,1970-71,2,8,Villarreal,Pontevedra,2,0,25/10/1970,25653600,Local
313,1970-71,2,8,Oviedo,Ontinyent,3,0,25/10/1970,25653600,Local
314,1970-71,2,8,Racing de Ferrol,Logrones,4,1,25/10/1970,25653600,Local
315,1970-71,2,8,Betis,Castellon,4,0,25/10/1970,25653600,Local
316,1970-71,2,8,Mallorca,Cordoba,0,1,25/10/1970,25653600,Visitante
317,1970-71,2,8,Rayo Vallecano,Santander,2,0,25/10/1970,25653600,Local
318,1970-71,2,8,Calvo Sotelo,Hercules,1,1,25/10/1970,25653600,Empate
319,1970-71,2,8,Burgos,Langreo,2,0,25/10/1970,25653600,Local
320,1970-71,2,8,Sant Andreu,Moscardo,0,0,25/10/1970,25653600,Empate
321,1970-71,2,9,Pontevedra,Oviedo,0,0,31/10/1970,26175600,Empate
322,1970-71,2,9,Cordoba,Villarreal,5,1,01/11/1970,26262000,Local
